# id x y z
8812
2667 2.93891 -0.0223744 -1
2668 3.47326 0.0590897 -1
2669 4.0076 -0.0223744 -1
2670 4.54195 0.0590897 -1
2671 5.0763 -0.0223744 -1
2672 5.61064 0.0558648 -1
2673 -0.267174 0.1587 -1
2674 0.267174 0.239203 -1
2675 0.80152 0.159443 -1
2676 1.33587 0.240908 -1
2677 1.87021 0.159444 -1
2678 2.40456 0.240908 -1
2679 2.93891 0.159444 -1
2680 3.47326 0.240908 -1
2681 4.0076 0.159444 -1
2682 4.54195 0.240908 -1
2683 5.0763 0.159444 -1
2684 5.61064 0.237683 -1
2685 -1.33587 0.340518 -1
2686 -0.80152 0.421021 -1
2687 -0.267174 0.341261 -1
2688 0.267174 0.422726 -1
2689 0.80152 0.341262 -1
2690 1.33587 0.422726 -1
2691 1.87021 0.341262 -1
2692 2.40456 0.422726 -1
2693 2.93891 0.341262 -1
2694 3.47326 0.422726 -1
2695 4.0076 0.341262 -1
2696 4.54195 0.422726 -1
2697 5.0763 0.341262 -1
2698 5.61064 0.419501 -1
2699 -2.40456 0.522336 -1
2700 -1.87021 0.602839 -1
2701 -1.33587 0.52308 -1
2702 -0.80152 0.604545 -1
2703 -0.267174 0.52308 -1
2704 0.267174 0.604545 -1
2705 0.80152 0.52308 -1
2706 1.33587 0.604545 -1
2707 1.87021 0.52308 -1
2708 2.40456 0.604545 -1
2709 2.93891 0.52308 -1
2710 3.47326 0.604545 -1
2711 4.0076 0.52308 -1
2712 4.54195 0.604545 -1
2713 5.0763 0.52308 -1
2714 5.60995 0.611284 -1
2715 -3.47326 0.704201 -1
2716 -2.93891 0.784907 -1
2717 -2.40456 0.704901 -1
2718 -1.87021 0.786613 -1
2719 -1.33587 0.704901 -1
2720 -0.80152 0.786613 -1
2721 -0.267174 0.704901 -1
2722 0.267174 0.786613 -1
2723 0.80152 0.704901 -1
2724 1.33587 0.786613 -1
2725 1.87021 0.704901 -1
2726 2.40456 0.786613 -1
2727 2.93891 0.704901 -1
2728 3.47326 0.786613 -1
2729 4.0076 0.704901 -1
2730 4.54206 0.786569 -1
2731 5.08413 0.701718 -1
2732 -4.5421 0.887599 -1
2733 -3.47326 0.88839 -1
2734 -2.40471 0.888442 -1
2735 -1.33602 0.888442 -1
2736 -0.267323 0.888442 -1
2737 0.801371 0.888442 -1
2738 1.87007 0.888442 -1
2739 2.93876 0.888442 -1
2740 4.0076 0.888512 -1
2741 5.23607 0.901378 -1
2742 5.08953 0.857544 -1
2743 5.63046 0.943609 -1
2744 5.08271 -1 0.92464
2745 5.65046 -1 0.869144
2746 -5.59859 -0.899269 1
2747 -4.5419 -0.684258 1
2748 -3.47326 -0.500944 1
2749 -2.40456 -0.319126 1
2750 -1.33587 -0.137308 1
2751 -0.267174 0.0445102 1
2752 0.80152 0.226328 1
2753 1.87021 0.408146 1
2754 2.93891 0.589965 1
2755 4.00771 0.771959 1
2756 -5.07637 -0.750558 1
2757 -5.61087 -0.671143 1
2758 -4.0076 -0.568573 1
2759 -4.54195 -0.48807 1
2760 -5.0763 -0.567829 1
2761 -5.61064 -0.48959 1
2762 -2.93891 -0.386755 1
2763 -3.47326 -0.306251 1
2764 -4.0076 -0.386011 1
2765 -4.54195 -0.304546 1
2766 -5.0763 -0.38601 1
2767 -5.61064 -0.307771 1
2768 -1.87021 -0.204936 1
2769 -2.40456 -0.124433 1
2770 -2.93891 -0.204193 1
2771 -3.47326 -0.122728 1
2772 -4.0076 -0.204192 1
2773 -4.54195 -0.122728 1
2774 -5.0763 -0.204192 1
2775 -5.61064 -0.125953 1
2776 -0.80152 -0.0231184 1
2777 -1.33587 0.0573846 1
2778 -1.87021 -0.0223747 1
2779 -2.40456 0.0590897 1
2780 -2.93891 -0.0223744 1
2781 -3.47326 0.0590897 1
2782 -4.0076 -0.0223744 1
2783 -4.54195 0.0590897 1
2784 -5.0763 -0.0223744 1
2785 -5.61064 0.0558648 1
2786 0.267174 0.1587 1
2787 -0.267174 0.239203 1
2788 -0.80152 0.159443 1
2789 -1.33587 0.240908 1
2790 -1.87021 0.159444 1
2791 -2.40456 0.240908 1
2792 -2.93891 0.159444 1
2793 -3.47326 0.240908 1
2794 -4.0076 0.159444 1
2795 -4.54195 0.240908 1
2796 -5.0763 0.159444 1
2797 -5.61064 0.237683 1
2798 1.33587 0.340518 1
2799 0.80152 0.421021 1
2800 0.267174 0.341261 1
2801 -0.267174 0.422726 1
2802 -0.80152 0.341262 1
2803 -1.33587 0.422726 1
2804 -1.87021 0.341262 1
2805 -2.40456 0.422726 1
2806 -2.93891 0.341262 1
2807 -3.47326 0.422726 1
2808 -4.0076 0.341262 1
2809 -4.54195 0.422726 1
2810 -5.0763 0.341262 1
2811 -5.61064 0.419501 1
2812 2.40456 0.522336 1
2813 1.87021 0.602839 1
2814 1.33587 0.52308 1
2815 0.80152 0.604545 1
2816 0.267174 0.52308 1
2817 -0.267174 0.604545 1
2818 -0.80152 0.52308 1
2819 -1.33587 0.604545 1
2820 -1.87021 0.52308 1
2821 -2.40456 0.604545 1
2822 -2.93891 0.52308 1
2823 -3.47326 0.604545 1
2824 -4.0076 0.52308 1
2825 -4.54195 0.604545 1
2826 -5.0763 0.52308 1
2827 -5.60995 0.611284 1
2828 3.47326 0.704201 1
2829 2.93891 0.784907 1
2830 2.40456 0.704901 1
2831 1.87021 0.786613 1
2832 1.33587 0.704901 1
2833 0.80152 0.786613 1
2834 0.267174 0.704901 1
2835 -0.267174 0.786613 1
2836 -0.80152 0.704901 1
2837 -1.33587 0.786613 1
2838 -1.87021 0.704901 1
2839 -2.40456 0.786613 1
2840 -2.93891 0.704901 1
2841 -3.47326 0.786613 1
2842 -4.0076 0.704901 1
2843 -4.54206 0.786569 1
2844 -5.08413 0.701718 1
2845 4.54195 0.887699 1
2846 3.47516 0.890818 1
2847 2.40662 0.890869 1
2848 1.33792 0.890869 1
2849 0.269229 0.890869 1
2850 -0.799465 0.890869 1
2851 -1.86816 0.890869 1
2852 -2.93685 0.890869 1
2853 -4.0076 0.893853 1
2854 -5.23607 0.901378 1
2855 -5.08953 0.857544 1
2856 -5.63046 0.943609 1
2857 5.08395 1 0.947881
2858 4.00391 1 0.945923
2859 2.93953 1 0.948574
2860 1.86822 1 0.946608
2861 0.799521 1 0.946608
2862 -0.269172 1 0.946608
2863 -1.33787 1 0.946608
2864 -2.40656 1 0.946608
2865 -3.47526 1 0.946608
2866 -4.5277 1 0.948481
2867 -5.06827 1 0.923326
2868 -5.65057 1 0.867934
2869 -5.62843 -0.939315 -1
2870 -5.6073 -0.754217 -1
2871 -5.61064 -0.422663 -1
2872 -5.61064 -0.240807 -1
2873 -5.61064 -0.0589887 -1
2874 -5.61064 0.122829 -1
2875 -5.61064 0.304647 -1
2876 -5.61064 0.486465 -1
2877 -5.61087 0.669392 -1
2878 -5.07795 -0.879242 -1
2879 -5.07626 -0.702854 -1
2880 -4.54206 -0.786569 -1
2881 -4.0076 -0.887873 -1
2882 -5.0763 -0.52124 -1
2883 -4.54195 -0.604545 -1
2884 -4.0076 -0.703061 -1
2885 -3.47326 -0.786613 -1
2886 -2.93876 -0.887802 -1
2887 -5.0763 -0.339422 -1
2888 -4.54195 -0.422726 -1
2889 -4.0076 -0.52124 -1
2890 -3.47326 -0.604545 -1
2891 -2.93891 -0.703061 -1
2892 -2.40456 -0.786613 -1
2893 -1.87007 -0.887802 -1
2894 -5.0763 -0.157604 -1
2895 -4.54195 -0.240908 -1
2896 -4.0076 -0.339422 -1
2897 -3.47326 -0.422726 -1
2898 -2.93891 -0.52124 -1
2899 -2.40456 -0.604545 -1
2900 -1.87021 -0.703061 -1
2901 -1.33587 -0.786613 -1
2902 -0.801371 -0.887802 -1
2903 -5.0763 0.0242141 -1
2904 -4.54195 -0.0590897 -1
2905 -4.0076 -0.157604 -1
2906 -3.47326 -0.240908 -1
2907 -2.93891 -0.339422 -1
2908 -2.40456 -0.422726 -1
2909 -1.87021 -0.52124 -1
2910 -1.33587 -0.604545 -1
2911 -0.80152 -0.703061 -1
2912 -0.267174 -0.786613 -1
2913 0.267323 -0.887802 -1
2914 -5.0763 0.206032 -1
2915 -4.54195 0.122728 -1
2916 -4.0076 0.0242141 -1
2917 -3.47326 -0.0590897 -1
2918 -2.93891 -0.157604 -1
2919 -2.40456 -0.240908 -1
2920 -1.87021 -0.339422 -1
2921 -1.33587 -0.422726 -1
2922 -0.80152 -0.52124 -1
2923 -0.267174 -0.604545 -1
2924 0.267174 -0.703061 -1
2925 0.80152 -0.786613 -1
2926 1.33602 -0.887802 -1
2927 -5.0763 0.38785 -1
2928 -4.54195 0.304546 -1
2929 -4.0076 0.206032 -1
2930 -3.47326 0.122728 -1
2931 -2.93891 0.0242141 -1
2932 -2.40456 -0.0590897 -1
2933 -1.87021 -0.157604 -1
2934 -1.33587 -0.240908 -1
2935 -0.80152 -0.339422 -1
2936 -0.267174 -0.422726 -1
2937 0.267174 -0.52124 -1
2938 0.80152 -0.604545 -1
2939 1.33587 -0.703061 -1
2940 1.87021 -0.786613 -1
2941 2.40471 -0.887802 -1
2942 -5.0763 0.569669 -1
2943 -4.54177 0.487208 -1
2944 -4.0076 0.387851 -1
2945 -3.47307 0.30539 -1
2946 -2.93891 0.206033 -1
2947 -2.40438 0.123572 -1
2948 -1.87021 0.0242147 -1
2949 -1.33568 -0.0582464 -1
2950 -0.80152 -0.157603 -1
2951 -0.266989 -0.240064 -1
2952 0.267174 -0.339421 -1
2953 0.801705 -0.421882 -1
2954 1.33587 -0.52124 -1
2955 1.8704 -0.603701 -1
2956 2.40456 -0.703061 -1
2957 2.93909 -0.78577 -1
2958 3.47341 -0.887802 -1
2959 -5.07639 0.751795 -1
2960 -4.54482 0.678391 -1
2961 -4.0076 0.569787 -1
2962 -3.47613 0.496571 -1
2963 -2.93891 0.387968 -1
2964 -2.40743 0.314752 -1
2965 -1.87021 0.20615 -1
2966 -1.33874 0.132934 -1
2967 -0.80152 0.0243324 -1
2968 -0.270043 -0.0488838 -1
2969 0.267174 -0.157486 -1
2970 0.798651 -0.230702 -1
2971 1.33587 -0.339304 -1
2972 1.86735 -0.41252 -1
2973 2.40456 -0.521122 -1
2974 2.93604 -0.594338 -1
2975 3.47326 -0.702943 -1
2976 4.00473 -0.776344 -1
2977 4.5421 -0.887599 -1
2978 5.07116 -0.931338 -1
2979 -5.61957 -1 -0.902076
2980 -4.51985 -1 -0.940692
2981 -3.47507 -1 -0.943683
2982 -2.40637 -1 -0.943683
2983 -1.33768 -1 -0.943683
2984 -0.268986 -1 -0.943683
2985 0.799709 -1 -0.943683
2986 1.8684 -1 -0.943683
2987 2.93742 -1 -0.943658
2988 4.01142 -1 -0.944429
2989 -5.61889 -1 -0.705885
2990 5.62916 -0.937314 1
2991 5.6073 -0.754217 1
2992 5.61064 -0.422663 1
2993 5.61064 -0.240807 1
2994 5.61064 -0.0589887 1
2995 5.61064 0.122829 1
2996 5.61064 0.304647 1
2997 5.61064 0.486465 1
2998 5.61057 0.669173 1
2999 5.07795 -0.879195 1
3000 4.55251 -0.926285 1
3001 5.07626 -0.702854 1
3002 4.00993 -0.888181 1
3003 3.48018 -0.929228 1
3004 5.0763 -0.52124 1
3005 4.54195 -0.604583 1
3006 4.00761 -0.703137 1
3007 2.94124 -0.888181 1
3008 2.41148 -0.929228 1
3009 5.0763 -0.339422 1
3010 4.54195 -0.422726 1
3011 4.0076 -0.52124 1
3012 3.47326 -0.604583 1
3013 2.93892 -0.703137 1
3014 1.87254 -0.888181 1
3015 1.34279 -0.929228 1
3016 5.0763 -0.157604 1
3017 4.54195 -0.240908 1
3018 4.0076 -0.339422 1
3019 3.47326 -0.422726 1
3020 2.93891 -0.52124 1
3021 2.40456 -0.604583 1
3022 1.87022 -0.703137 1
3023 0.803847 -0.888181 1
3024 0.274093 -0.929228 1
3025 5.0763 0.0242141 1
3026 4.54195 -0.0590897 1
3027 4.0076 -0.157604 1
3028 3.47326 -0.240908 1
3029 2.93891 -0.339422 1
3030 2.40456 -0.422726 1
3031 1.87021 -0.52124 1
3032 1.33587 -0.604583 1
3033 0.801527 -0.703137 1
3034 -0.264847 -0.888181 1
3035 -0.794601 -0.929228 1
3036 5.0763 0.206032 1
3037 4.54195 0.122728 1
3038 4.0076 0.0242141 1
3039 3.47326 -0.0590897 1
3040 2.93891 -0.157604 1
3041 2.40456 -0.240908 1
3042 1.87021 -0.339422 1
3043 1.33587 -0.422726 1
3044 0.80152 -0.52124 1
3045 0.267174 -0.604583 1
3046 -0.267167 -0.703137 1
3047 -1.33354 -0.888181 1
3048 -1.86329 -0.929228 1
3049 5.0763 0.38785 1
3050 4.54195 0.304546 1
3051 4.0076 0.206032 1
3052 3.47326 0.122728 1
3053 2.93891 0.0242141 1
3054 2.40456 -0.0590897 1
3055 1.87021 -0.157604 1
3056 1.33587 -0.240908 1
3057 0.80152 -0.339422 1
3058 0.267174 -0.422726 1
3059 -0.267174 -0.52124 1
3060 -0.80152 -0.604583 1
3061 -1.33586 -0.703137 1
3062 -2.40224 -0.888181 1
3063 -2.93199 -0.929228 1
3064 5.0763 0.569713 1
3065 4.54177 0.487208 1
3066 4.0076 0.387851 1
3067 3.47307 0.30539 1
3068 2.93891 0.206033 1
3069 2.40438 0.123572 1
3070 1.87021 0.0242147 1
3071 1.33568 -0.0582464 1
3072 0.80152 -0.157603 1
3073 0.266989 -0.240064 1
3074 -0.267174 -0.339421 1
3075 -0.801705 -0.421882 1
3076 -1.33587 -0.52124 1
3077 -1.8704 -0.60374 1
3078 -2.40456 -0.703136 1
3079 -3.47467 -0.890962 1
3080 -3.99173 -0.923931 1
3081 5.07645 0.7512 1
3082 4.54184 0.677567 1
3083 4.0076 0.569787 1
3084 3.47613 0.496571 1
3085 2.93891 0.387968 1
3086 2.40743 0.314752 1
3087 1.87021 0.20615 1
3088 1.33874 0.132934 1
3089 0.80152 0.0243324 1
3090 0.270043 -0.0488838 1
3091 -0.267174 -0.157486 1
3092 -0.798651 -0.230702 1
3093 -1.33587 -0.339304 1
3094 -1.86735 -0.41252 1
3095 -2.40456 -0.521122 1
3096 -2.93604 -0.594372 1
3097 -3.47325 -0.703018 1
3098 -4.00772 -0.78373 1
3099 -4.54458 -0.839601 1
3100 -5.06377 -0.93047 1
3101 5.61957 1 -0.902076
3102 4.51985 1 -0.940692
3103 3.47507 1 -0.943683
3104 2.40637 1 -0.943683
3105 1.33768 1 -0.943683
3106 0.268986 1 -0.943683
3107 -0.799709 1 -0.943683
3108 -1.8684 1 -0.943683
3109 -2.93742 1 -0.943658
3110 -4.01249 1 -0.946549
3111 5.61889 1 -0.705885
3112 5.0752 0.849405 1
3113 -5.07556 0.844301 -1
3114 5.61064 1 1
3115 5.0763 1 1
3116 5.07535 -0.843672 -1
3117 4.00742 -0.662828 -1
3118 4.54195 -0.792796 -1
3119 2.93872 -0.481007 -1
3120 3.47326 -0.610859 -1
3121 1.87003 -0.299189 -1
3122 2.40456 -0.429041 -1
3123 0.801336 -0.117371 -1
3124 1.33587 -0.247223 -1
3125 -0.267358 0.0644471 -1
3126 0.267174 -0.0654047 -1
3127 -1.33605 0.246265 -1
3128 -0.80152 0.116413 -1
3129 -2.40475 0.428083 -1
3130 -1.87021 0.298231 -1
3131 -3.47344 0.609902 -1
3132 -2.93891 0.48005 -1
3133 -4.54214 0.791795 -1
3134 -4.0076 0.66187 -1
3135 5.07636 -0.658806 -1
3136 5.61254 -0.77381 -1
3137 4.0076 -0.476954 -1
3138 4.54195 -0.589474 -1
3139 5.0763 -0.47692 -1
3140 5.61064 -0.585322 -1
3141 2.93891 -0.295136 -1
3142 3.47326 -0.407655 -1
3143 4.0076 -0.295101 -1
3144 4.54195 -0.400323 -1
3145 5.0763 -0.295101 -1
3146 5.61064 -0.403548 -1
3147 1.87021 -0.113318 -1
3148 2.40456 -0.225837 -1
3149 2.93891 -0.113283 -1
3150 3.47326 -0.218505 -1
3151 4.0076 -0.113283 -1
3152 4.54195 -0.218505 -1
3153 5.0763 -0.113283 -1
3154 5.61064 -0.22173 -1
3155 0.80152 0.0685005 -1
3156 1.33587 -0.0440189 -1
3157 1.87021 0.0685346 -1
3158 2.40456 -0.0366875 -1
3159 2.93891 0.0685346 -1
3160 3.47326 -0.0366875 -1
3161 4.0076 0.0685346 -1
3162 4.54195 -0.0366875 -1
3163 5.0763 0.0685346 -1
3164 5.61064 -0.0399124 -1
3165 -0.267174 0.250318 -1
3166 0.267174 0.137799 -1
3167 0.80152 0.250353 -1
3168 1.33587 0.14513 -1
3169 1.87021 0.250353 -1
3170 2.40456 0.14513 -1
3171 2.93891 0.250353 -1
3172 3.47326 0.14513 -1
3173 4.0076 0.250353 -1
3174 4.54195 0.14513 -1
3175 5.0763 0.250353 -1
3176 5.61064 0.141906 -1
3177 -1.33587 0.432137 -1
3178 -0.80152 0.319617 -1
3179 -0.267174 0.432171 -1
3180 0.267174 0.326949 -1
3181 0.80152 0.432171 -1
3182 1.33587 0.326949 -1
3183 1.87021 0.432171 -1
3184 2.40456 0.326949 -1
3185 2.93891 0.432171 -1
3186 3.47326 0.326949 -1
3187 4.0076 0.432171 -1
3188 4.54195 0.326949 -1
3189 5.0763 0.432171 -1
3190 5.61064 0.323724 -1
3191 -2.40456 0.613955 -1
3192 -1.87021 0.501436 -1
3193 -1.33587 0.613989 -1
3194 -0.80152 0.508767 -1
3195 -0.267174 0.613989 -1
3196 0.267174 0.508767 -1
3197 0.80152 0.613989 -1
3198 1.33587 0.508767 -1
3199 1.87021 0.613989 -1
3200 2.40456 0.508767 -1
3201 2.93891 0.613989 -1
3202 3.47326 0.508767 -1
3203 4.0076 0.613989 -1
3204 4.54195 0.508767 -1
3205 5.07653 0.61408 -1
3206 5.6106 0.505706 -1
3207 -3.47311 0.795921 -1
3208 -2.93891 0.683257 -1
3209 -2.40456 0.795918 -1
3210 -1.87021 0.69059 -1
3211 -1.33587 0.795918 -1
3212 -0.80152 0.69059 -1
3213 -0.267174 0.795918 -1
3214 0.267174 0.69059 -1
3215 0.80152 0.795918 -1
3216 1.33587 0.69059 -1
3217 1.87021 0.795918 -1
3218 2.40456 0.69059 -1
3219 2.93891 0.795918 -1
3220 3.47326 0.69059 -1
3221 4.0076 0.795918 -1
3222 4.54195 0.690588 -1
3223 5.06566 0.785383 -1
3224 5.57571 0.755065 -1
3225 -4.0133 0.8707 -1
3226 -4.54195 1 -1
3227 -4.0076 1 -1
3228 -2.93884 0.877018 -1
3229 -3.47326 1 -1
3230 -2.93891 1 -1
3231 -1.87014 0.877018 -1
3232 -2.40456 1 -1
3233 -1.87021 1 -1
3234 -0.801446 0.877018 -1
3235 -1.33587 1 -1
3236 -0.80152 1 -1
3237 0.267248 0.877018 -1
3238 -0.267174 1 -1
3239 0.267174 1 -1
3240 1.33594 0.877018 -1
3241 0.80152 1 -1
3242 1.33587 1 -1
3243 2.40464 0.877018 -1
3244 1.87021 1 -1
3245 2.40456 1 -1
3246 3.47333 0.877018 -1
3247 2.93891 1 -1
3248 3.47326 1 -1
3249 4.54226 0.876983 -1
3250 4.0076 1 -1
3251 4.54195 1 -1
3252 5.08646 0.944709 -1
3253 5.34347 1 -1
3254 5.6215 -1 0.760388
3255 5.34347 -1 1
3256 -5.07487 -0.8437 1
3257 -4.00747 -0.662896 1
3258 -2.93872 -0.481007 1
3259 -3.47326 -0.610859 1
3260 -1.87003 -0.299189 1
3261 -2.40456 -0.429041 1
3262 -0.801336 -0.117371 1
3263 -1.33587 -0.247223 1
3264 0.267358 0.0644471 1
3265 -0.267174 -0.0654047 1
3266 1.33605 0.246265 1
3267 0.80152 0.116413 1
3268 2.40475 0.428083 1
3269 1.87021 0.298231 1
3270 3.47344 0.609902 1
3271 2.93891 0.48005 1
3272 4.54195 0.791117 1
3273 4.0076 0.66187 1
3274 -5.07636 -0.658806 1
3275 -5.61254 -0.77381 1
3276 -4.0076 -0.476954 1
3277 -4.54195 -0.589474 1
3278 -5.0763 -0.47692 1
3279 -5.61064 -0.585322 1
3280 -2.93891 -0.295136 1
3281 -3.47326 -0.407655 1
3282 -4.0076 -0.295101 1
3283 -4.54195 -0.400323 1
3284 -5.0763 -0.295101 1
3285 -5.61064 -0.403548 1
3286 -1.87021 -0.113318 1
3287 -2.40456 -0.225837 1
3288 -2.93891 -0.113283 1
3289 -3.47326 -0.218505 1
3290 -4.0076 -0.113283 1
3291 -4.54195 -0.218505 1
3292 -5.0763 -0.113283 1
3293 -5.61064 -0.22173 1
3294 -0.80152 0.0685005 1
3295 -1.33587 -0.0440189 1
3296 -1.87021 0.0685346 1
3297 -2.40456 -0.0366875 1
3298 -2.93891 0.0685346 1
3299 -3.47326 -0.0366875 1
3300 -4.0076 0.0685346 1
3301 -4.54195 -0.0366875 1
3302 -5.0763 0.0685346 1
3303 -5.61064 -0.0399124 1
3304 0.267174 0.250318 1
3305 -0.267174 0.137799 1
3306 -0.80152 0.250353 1
3307 -1.33587 0.14513 1
3308 -1.87021 0.250353 1
3309 -2.40456 0.14513 1
3310 -2.93891 0.250353 1
3311 -3.47326 0.14513 1
3312 -4.0076 0.250353 1
3313 -4.54195 0.14513 1
3314 -5.0763 0.250353 1
3315 -5.61064 0.141906 1
3316 1.33587 0.432137 1
3317 0.80152 0.319617 1
3318 0.267174 0.432171 1
3319 -0.267174 0.326949 1
3320 -0.80152 0.432171 1
3321 -1.33587 0.326949 1
3322 -1.87021 0.432171 1
3323 -2.40456 0.326949 1
3324 -2.93891 0.432171 1
3325 -3.47326 0.326949 1
3326 -4.0076 0.432171 1
3327 -4.54195 0.326949 1
3328 -5.0763 0.432171 1
3329 -5.61064 0.323724 1
3330 2.40456 0.613955 1
3331 1.87021 0.501436 1
3332 1.33587 0.613989 1
3333 0.80152 0.508767 1
3334 0.267174 0.613989 1
3335 -0.267174 0.508767 1
3336 -0.80152 0.613989 1
3337 -1.33587 0.508767 1
3338 -1.87021 0.613989 1
3339 -2.40456 0.508767 1
3340 -2.93891 0.613989 1
3341 -3.47326 0.508767 1
3342 -4.0076 0.613989 1
3343 -4.54195 0.508767 1
3344 -5.07653 0.61408 1
3345 -5.6106 0.505706 1
3346 3.47311 0.796058 1
3347 2.93891 0.683257 1
3348 2.40456 0.796056 1
3349 1.87021 0.69059 1
3350 1.33587 0.796056 1
3351 0.80152 0.69059 1
3352 0.267174 0.796056 1
3353 -0.267174 0.69059 1
3354 -0.80152 0.796056 1
3355 -1.33587 0.69059 1
3356 -1.87021 0.796056 1
3357 -2.40456 0.69059 1
3358 -2.93891 0.796056 1
3359 -3.47326 0.69059 1
3360 -4.0076 0.797329 1
3361 -4.54195 0.690588 1
3362 -5.06566 0.785383 1
3363 -5.57571 0.755065 1
3364 4.01419 0.869477 1
3365 4.54195 1 1
3366 4.0076 1 1
3367 2.93788 0.878529 1
3368 3.47326 1 1
3369 2.93891 1 1
3370 1.86919 0.878529 1
3371 2.40456 1 1
3372 1.87021 1 1
3373 0.800493 0.878529 1
3374 1.33587 1 1
3375 0.80152 1 1
3376 -0.268201 0.878529 1
3377 0.267174 1 1
3378 -0.267174 1 1
3379 -1.33689 0.878529 1
3380 -0.80152 1 1
3381 -1.33587 1 1
3382 -2.40559 0.878529 1
3383 -1.87021 1 1
3384 -2.40456 1 1
3385 -3.47428 0.878529 1
3386 -2.93891 1 1
3387 -3.47326 1 1
3388 -4.54226 0.876983 1
3389 -4.0076 1 1
3390 -4.54195 1 1
3391 -5.08646 0.944709 1
3392 -5.34347 1 1
3393 4.5466 1 0.945707
3394 3.46927 1 0.942422
3395 2.40039 1 0.942983
3396 1.3317 1 0.942983
3397 0.263004 1 0.942983
3398 -0.80569 1 0.942983
3399 -1.87438 1 0.942983
3400 -2.94308 1 0.942983
3401 -4.00815 1 0.940908
3402 -5.6215 1 0.760388
3403 -5.10108 -0.945745 -1
3404 -5.34347 -1 -1
3405 -5.61056 -0.636285 -1
3406 -5.07575 -0.791944 -1
3407 -5.61064 -0.510871 -1
3408 -5.0763 -0.612146 -1
3409 -5.61064 -0.326848 -1
3410 -5.0763 -0.430331 -1
3411 -5.61064 -0.14503 -1
3412 -5.0763 -0.248513 -1
3413 -5.61064 0.0367884 -1
3414 -5.0763 -0.0666949 -1
3415 -5.61064 0.218607 -1
3416 -5.0763 0.115123 -1
3417 -5.61064 0.400425 -1
3418 -5.0763 0.296941 -1
3419 -5.61064 0.582245 -1
3420 -5.0763 0.478759 -1
3421 -5.61254 0.773763 -1
3422 -5.07636 0.660633 -1
3423 -4.54226 -0.876983 -1
3424 -4.0076 -1 -1
3425 -4.54195 -1 -1
3426 -4.54195 -0.690588 -1
3427 -4.0076 -0.794117 -1
3428 -3.47333 -0.877019 -1
3429 -2.93891 -1 -1
3430 -3.47326 -1 -1
3431 -4.54195 -0.508767 -1
3432 -4.0076 -0.61215 -1
3433 -3.47326 -0.69059 -1
3434 -2.93891 -0.794117 -1
3435 -2.40464 -0.877019 -1
3436 -1.87021 -1 -1
3437 -2.40456 -1 -1
3438 -4.54195 -0.326949 -1
3439 -4.0076 -0.430331 -1
3440 -3.47326 -0.508767 -1
3441 -2.93891 -0.61215 -1
3442 -2.40456 -0.69059 -1
3443 -1.87021 -0.794117 -1
3444 -1.33594 -0.877019 -1
3445 -0.80152 -1 -1
3446 -1.33587 -1 -1
3447 -4.54195 -0.14513 -1
3448 -4.0076 -0.248513 -1
3449 -3.47326 -0.326948 -1
3450 -2.93891 -0.430331 -1
3451 -2.40456 -0.508767 -1
3452 -1.87021 -0.61215 -1
3453 -1.33587 -0.69059 -1
3454 -0.80152 -0.794117 -1
3455 -0.267248 -0.877019 -1
3456 0.267174 -1 -1
3457 -0.267174 -1 -1
3458 -4.54195 0.0366875 -1
3459 -4.0076 -0.0666949 -1
3460 -3.47326 -0.14513 -1
3461 -2.93891 -0.248513 -1
3462 -2.40456 -0.326949 -1
3463 -1.87021 -0.430331 -1
3464 -1.33587 -0.508767 -1
3465 -0.80152 -0.61215 -1
3466 -0.267174 -0.69059 -1
3467 0.267174 -0.794117 -1
3468 0.801446 -0.877019 -1
3469 1.33587 -1 -1
3470 0.80152 -1 -1
3471 -4.54195 0.218505 -1
3472 -4.0076 0.115123 -1
3473 -3.47326 0.0366875 -1
3474 -2.93891 -0.0666949 -1
3475 -2.40456 -0.14513 -1
3476 -1.87021 -0.248513 -1
3477 -1.33587 -0.326949 -1
3478 -0.80152 -0.430331 -1
3479 -0.267174 -0.508767 -1
3480 0.267174 -0.61215 -1
3481 0.80152 -0.69059 -1
3482 1.33587 -0.794117 -1
3483 1.87014 -0.877019 -1
3484 2.40456 -1 -1
3485 1.87021 -1 -1
3486 -4.54195 0.400323 -1
3487 -4.0076 0.296941 -1
3488 -3.47326 0.218505 -1
3489 -2.93891 0.115123 -1
3490 -2.40456 0.0366875 -1
3491 -1.87021 -0.0666949 -1
3492 -1.33587 -0.14513 -1
3493 -0.80152 -0.248513 -1
3494 -0.267174 -0.326949 -1
3495 0.267174 -0.430331 -1
3496 0.80152 -0.508767 -1
3497 1.33587 -0.61215 -1
3498 1.87021 -0.69059 -1
3499 2.40456 -0.794117 -1
3500 2.93884 -0.877019 -1
3501 3.47326 -1 -1
3502 2.93891 -1 -1
3503 -4.53908 0.585521 -1
3504 -4.0076 0.478781 -1
3505 -3.47039 0.403702 -1
3506 -2.93891 0.296963 -1
3507 -2.40169 0.221884 -1
3508 -1.87021 0.115145 -1
3509 -1.333 0.0400662 -1
3510 -0.80152 -0.0666732 -1
3511 -0.264304 -0.141752 -1
3512 0.267174 -0.248491 -1
3513 0.80439 -0.32357 -1
3514 1.33587 -0.430309 -1
3515 1.87309 -0.505388 -1
3516 2.40456 -0.612128 -1
3517 2.94178 -0.687211 -1
3518 3.47326 -0.794095 -1
